0,3.659008,3.674035,3.689033,3.707013,3.727,3.752037,3.779026,3.812031,3.843025,3.866022,3.889022,3.910033,3.930021,3.952035,3.97403,3.998039,4.025024,3.739,3.754039,3.770009,3.787003,3.806038,3.827037,3.851017,3.875007,3.900012,3.926003,3.951034,3.974018,3.997022,4.019018,4.042023,4.066015,4.092037
2,3.645489,3.660355,3.675433,3.69337,3.713115,3.738109,3.765141,3.798265,3.829506,3.852422,3.875503,3.896557,3.916381,3.938434,3.96039,3.984275,4.011344,3.672714,3.68718,3.703192,3.720515,3.739672,3.760915,3.785058,3.809127,3.834135,3.860083,3.884829,3.907402,3.929918,3.951751,3.974104,3.997642,4.023094
4,3.644837,3.65974,3.674696,3.692636,3.71234,3.737415,3.764284,3.797652,3.828892,3.851892,3.874932,3.895987,3.915852,3.93782,3.959898,3.98354,4.010693,3.669651,3.684199,3.700373,3.717656,3.736938,3.758261,3.782322,3.806432,3.831484,3.857471,3.882133,3.904543,3.926813,3.948485,3.970631,3.994169,4.01942
6,3.644428,3.659169,3.674246,3.692022,3.71181,3.736803,3.763753,3.79704,3.828401,3.851403,3.874482,3.895538,3.915363,3.937409,3.959409,3.983132,4.010284,3.667364,3.681994,3.698249,3.715616,3.734978,3.756343,3.780444,3.804635,3.829523,3.85555,3.880212,3.902461,3.92465,3.946159,3.968262,3.991555,4.016809
8,3.644019,3.658719,3.673795,3.691612,3.711279,3.736395,3.763182,3.796591,3.828074,3.851035,3.874196,3.89513,3.914954,3.937002,3.959003,3.982724,4.009875,3.665524,3.680157,3.696451,3.713983,3.733344,3.754751,3.77889,3.80308,3.828092,3.854082,3.87862,3.900785,3.922935,3.944196,3.966219,3.989513,4.014644
10,3.643611,3.658392,3.673427,3.691205,3.710913,3.735907,3.762775,3.796225,3.827665,3.850791,3.873868,3.894924,3.91475,3.936677,3.958676,3.98252,4.009468,3.66389,3.678522,3.694858,3.712471,3.731875,3.753402,3.777502,3.801814,3.826787,3.852737,3.877272,3.899395,3.921386,3.942643,3.964543,3.987671,4.012808
12,3.643405,3.658106,3.673017,3.690837,3.710545,3.735414,3.762368,3.795816,3.827378,3.850506,3.873663,3.894557,3.914425,3.936391,3.958268,3.982113,4.009061,3.662378,3.677093,3.693469,3.711165,3.730733,3.752175,3.77632,3.800508,3.825725,3.851675,3.876088,3.898128,3.920039,3.941213,3.962949,3.986079,4.011215
14,3.642995,3.657901,3.672773,3.69047,3.710258,3.735168,3.762038,3.79549,3.827051,3.850221,3.873459,3.894313,3.914139,3.936187,3.958064,3.981907,4.008857,3.661112,3.675787,3.692242,3.709898,3.729507,3.750992,3.775176,3.799491,3.824581,3.850613,3.875066,3.897064,3.918731,3.939949,3.961641,3.984648,4.009667
16,3.642791,3.657492,3.672404,3.690185,3.709851,3.734759,3.761669,3.795201,3.826846,3.849976,3.873172,3.894107,3.913937,3.935983,3.957864,3.981539,4.00849,3.659845,3.674563,3.691056,3.708793,3.728487,3.749929,3.774237,3.798591,3.823685,3.849634,3.874084,3.896002,3.917587,3.938724,3.960377,3.983302,4.008278
18,3.642586,3.657288,3.6722,3.689981,3.709439,3.734431,3.761341,3.794997,3.82664,3.849774,3.872848,3.893903,3.913735,3.935779,3.957457,3.981334,4.008368,3.658701,3.673336,3.68987,3.707691,3.727465,3.749031,3.773256,3.797612,3.822785,3.848816,3.873229,3.895065,3.916608,3.937704,3.959233,3.982119,4.007054
20,3.64238,3.657043,3.671993,3.689575,3.709234,3.734143,3.760975,3.79463,3.826394,3.84953,3.872643,3.893698,3.913531,3.935494,3.957253,3.981091,4.008041,3.65776,3.672316,3.688851,3.706835,3.726526,3.748093,3.772438,3.796755,3.822093,3.848036,3.87229,3.894166,3.915669,3.936684,3.958131,3.980976,4.005869
