0,3.659,3.674037,3.689031,3.707029,3.727025,3.752032,3.779037,3.812025,3.843028,3.866003,3.889001,3.910037,3.930007,3.952033,3.97401,3.998002,4.025017,3.739001,3.754028,3.770029,3.787018,3.806012,3.827027,3.851022,3.875036,3.900037,3.92603,3.951005,3.97404,3.997004,4.019005,4.042031,4.066,4.092029
2,3.646166,3.661,3.675912,3.693787,3.713864,3.738875,3.765877,3.798786,3.830072,3.85325,3.876086,3.897041,3.917094,3.939122,3.961014,3.984884,4.011776,3.675486,3.690105,3.706391,3.723663,3.74274,3.763716,3.787994,3.812294,3.837214,3.863044,3.887855,3.910521,3.933078,3.954389,3.976924,4.00069,4.026352
4,3.645595,3.660391,3.675422,3.693177,3.713129,3.738181,3.765105,3.798051,3.829541,3.852641,3.875596,3.896429,3.916607,3.938594,3.960482,3.984274,4.011166,3.672512,3.687213,3.70354,3.721014,3.740175,3.761188,3.785467,3.80985,3.83485,3.8606,3.885207,3.907751,3.930104,3.951291,3.973664,3.997309,4.02289
6,3.645105,3.659983,3.674769,3.692567,3.712597,3.737569,3.764575,3.797521,3.829092,3.852233,3.875228,3.896022,3.916198,3.938185,3.960075,3.983866,4.01076,3.67015,3.685012,3.701585,3.719019,3.7383,3.759353,3.783716,3.807974,3.833099,3.858889,3.88329,3.905633,3.927903,3.949091,3.971304,3.994902,4.020367
8,3.644701,3.659576,3.674358,3.692159,3.712187,3.737162,3.764045,3.797073,3.828806,3.851948,3.874821,3.89582,3.915789,3.937774,3.959789,3.983499,4.010271,3.668399,3.683219,3.699753,3.717431,3.736672,3.757885,3.782247,3.80659,3.831672,3.857464,3.881823,3.904086,3.926274,3.947176,3.969429,3.992865,4.018411
10,3.6445,3.659208,3.673869,3.691792,3.7117,3.736712,3.763637,3.79683,3.828398,3.851662,3.874617,3.895414,3.915463,3.937491,3.95938,3.983256,4.009942,3.666853,3.681753,3.698328,3.715926,3.735407,3.756582,3.781026,3.805285,3.830409,3.856241,3.88056,3.90266,3.924769,3.945668,3.967759,3.991072,4.016577
12,3.644092,3.6588,3.673624,3.691547,3.711493,3.736346,3.763228,3.796422,3.828191,3.851418,3.874414,3.895211,3.915176,3.937167,3.959175,3.98297,4.009658,3.665428,3.680285,3.696943,3.714786,3.734183,3.755361,3.779884,3.804106,3.829429,3.855223,3.879462,3.901516,3.923466,3.944322,3.966293,3.989647,4.015027
14,3.643887,3.658554,3.673417,3.691142,3.711085,3.735937,3.7629,3.796177,3.827782,3.851171,3.874208,3.894968,3.914971,3.936963,3.95877,3.982644,4.009457,3.664044,3.67902,3.695723,3.713403,3.73296,3.754344,3.77878,3.80321,3.828532,3.854245,3.878441,3.900497,3.922244,3.943097,3.964865,3.988346,4.01344
16,3.64368,3.658354,3.673011,3.690937,3.710678,3.735733,3.762531,3.795814,3.827576,3.850969,3.873922,3.894806,3.914768,3.93676,3.958566,3.98244,4.00913,3.662862,3.677796,3.694542,3.712384,3.732065,3.753326,3.777802,3.802314,3.827515,3.853391,3.877503,3.899394,3.921223,3.941875,3.963684,3.986917,4.012217
18,3.643475,3.657985,3.672805,3.690529,3.710475,3.735321,3.762204,3.795611,3.827373,3.850643,3.873678,3.894603,3.914565,3.936558,3.958361,3.982198,4.008927,3.66164,3.676697,3.693444,3.711486,3.731129,3.752512,3.776984,3.801457,3.826744,3.852576,3.876605,3.898536,3.920284,3.940856,3.962666,3.9859,4.010989
20,3.643272,3.657905,3.672598,3.690326,3.710231,3.735118,3.762001,3.795206,3.827171,3.850396,3.873433,3.8944,3.914361,3.936354,3.958157,3.982037,4.008721,3.660662,3.675597,3.692427,3.710505,3.730111,3.751614,3.77621,3.80064,3.826092,3.851802,3.87579,3.89764,3.919267,3.939878,3.961484,3.984676,4.009889
22,3.642988,3.657579,3.672394,3.690079,3.709864,3.73471,3.761757,3.795003,3.826968,3.850274,3.873229,3.894199,3.914156,3.93615,3.957955,3.981788,4.008517,3.659765,3.674498,3.691408,3.709526,3.729294,3.750757,3.775311,3.79999,3.825359,3.85115,3.875178,3.896866,3.91841,3.938942,3.960628,3.983657,4.008829
24,3.642867,3.657374,3.672189,3.689874,3.709661,3.734506,3.761391,3.7948,3.826765,3.85011,3.873148,3.894035,3.91395,3.935946,3.95775,3.981584,4.008312,3.658786,3.673522,3.690432,3.708712,3.728479,3.750064,3.774701,3.799216,3.824666,3.850498,3.874566,3.896171,3.917638,3.938047,3.959733,3.982678,4.00789
26,3.642665,3.65713,3.671984,3.68963,3.709459,3.734302,3.761184,3.794597,3.826725,3.849988,3.872986,3.893914,3.913744,3.935742,3.957548,3.981377,4.008108,3.657931,3.672665,3.689617,3.707896,3.727664,3.749249,3.774087,3.798564,3.824053,3.849887,3.873792,3.895396,3.916983,3.937355,3.958835,3.981904,4.006869
28,3.642461,3.656926,3.67178,3.689387,3.709256,3.734098,3.760981,3.794394,3.826562,3.849782,3.872781,3.89379,3.913703,3.935537,3.957347,3.981172,4.007906,3.657076,3.671892,3.688761,3.707039,3.726848,3.748598,3.773476,3.797994,3.823441,3.849317,3.873139,3.894823,3.916211,3.936584,3.95798,3.98101,4.006055
30,3.642214,3.656802,3.671412,3.689143,3.709053,3.733892,3.760778,3.79419,3.826357,3.849577,3.872578,3.893587,3.913542,3.935334,3.957229,3.981007,4.007743,3.656345,3.670912,3.687903,3.706267,3.726237,3.748027,3.772784,3.79738,3.822952,3.848827,3.87273,3.894212,3.915558,3.935849,3.957328,3.980195,4.00524
32,3.64205,3.656637,3.671287,3.68906,3.708809,3.733685,3.760574,3.793986,3.826152,3.849576,3.872578,3.893384,3.913337,3.935211,3.957147,3.980802,4.007661,3.65561,3.670217,3.68713,3.705492,3.725543,3.747416,3.772128,3.79689,3.822423,3.848296,3.872159,3.893762,3.914865,3.935156,3.956558,3.979422,4.004427
34,3.641929,3.656518,3.671165,3.688897,3.708606,3.733402,3.760369,3.793787,3.826152,3.849372,3.872455,3.893383,3.913171,3.935005,3.956946,3.980597,4.007456,3.654914,3.669403,3.686315,3.704838,3.724808,3.746685,3.771636,3.796359,3.822018,3.847887,3.871711,3.893069,3.914371,3.934506,3.95595,3.978768,4.00361
