0,3.659003,3.67404,3.689011,3.707024,3.727019,3.752027,3.779008,3.812036,3.843033,3.866037,3.88903,3.910033,3.930036,3.952002,3.974011,3.998018,4.025003,3.739002,3.75401,3.77002,3.787026,3.806007,3.827024,3.851018,3.875025,3.900017,3.926022,3.951039,3.974012,3.997002,4.019027,4.042029,4.066028,4.092015
2,3.646092,3.660883,3.675895,3.693866,3.713782,3.738585,3.765606,3.7988,3.829919,3.852962,3.876037,3.897044,3.916964,3.938887,3.960897,3.984822,4.011602,3.674901,3.68917,3.70567,3.722761,3.74211,3.763123,3.787161,3.811328,3.836689,3.862654,3.887058,3.909826,3.932407,3.954022,3.976613,4.000207,4.025866
4,3.645437,3.660312,3.675241,3.693171,3.71309,3.737974,3.764911,3.798024,3.829307,3.85235,3.875586,3.896514,3.916515,3.938316,3.960448,3.98433,4.011069,3.671878,3.686149,3.702768,3.720064,3.739453,3.76059,3.784588,3.808753,3.834157,3.860039,3.884566,3.907048,3.92955,3.950917,3.973427,3.996776,4.022192
6,3.645028,3.659822,3.674669,3.692681,3.712518,3.7372,3.764299,3.797536,3.828735,3.85194,3.875175,3.896144,3.916107,3.93795,3.960039,3.983759,4.010581,3.669712,3.683863,3.700683,3.718104,3.737572,3.75871,3.782708,3.807039,3.832398,3.858239,3.882686,3.90517,3.927548,3.94867,3.970933,3.9942,4.019698
8,3.644659,3.659537,3.674261,3.692272,3.712068,3.736751,3.763891,3.797209,3.828371,3.851533,3.874808,3.895817,3.9157,3.937541,3.959631,3.983389,4.010174,3.667873,3.682108,3.699006,3.716429,3.735896,3.757158,3.781276,3.805528,3.830886,3.856807,3.88109,3.903532,3.92571,3.946916,3.969054,3.992161,4.017532
10,3.644292,3.659131,3.673977,3.691906,3.71166,3.736345,3.763444,3.796798,3.828084,3.851284,3.874398,3.895413,3.915495,3.937339,3.959222,3.983144,4.009928,3.666321,3.680474,3.697329,3.715,3.734547,3.755811,3.779888,3.804263,3.829662,3.855581,3.879824,3.902224,3.924359,3.945281,3.967419,3.990443,4.015855
12,3.644046,3.658721,3.673651,3.691415,3.711249,3.735937,3.762957,3.79643,3.827715,3.85108,3.874193,3.895208,3.915249,3.937132,3.958933,3.982899,4.009605,3.664809,3.679084,3.695981,3.71357,3.733239,3.754587,3.778786,3.803281,3.828559,3.854396,3.878721,3.900958,3.923052,3.94393,3.965987,3.988929,4.01418
14,3.643841,3.658516,3.673365,3.69109,3.71084,3.735652,3.762671,3.795979,3.827468,3.850712,3.873986,3.895006,3.914963,3.936724,3.958606,3.98253,4.009359,3.663582,3.677653,3.694756,3.712423,3.732134,3.753404,3.777765,3.802056,3.827497,3.853457,3.877702,3.899896,3.921906,3.942539,3.96464,3.987581,4.012791
16,3.643433,3.658272,3.673037,3.690805,3.710594,3.735326,3.762305,3.795572,3.827262,3.850509,3.87366,3.894801,3.914717,3.936396,3.958402,3.982244,4.009155,3.662438,3.676427,3.693529,3.711117,3.731113,3.752505,3.776743,3.801195,3.82664,3.85256,3.876802,3.898915,3.920803,3.941476,3.963416,3.986436,4.011403
18,3.643228,3.657947,3.672832,3.690601,3.710225,3.735121,3.76206,3.795367,3.827055,3.850346,3.873578,3.894598,3.914513,3.936236,3.958201,3.982003,4.008951,3.661254,3.675282,3.692467,3.710056,3.72997,3.751528,3.775805,3.800294,3.825781,3.851701,3.876026,3.89814,3.919655,3.940494,3.96231,3.985045,4.010178
20,3.643024,3.657744,3.672625,3.690357,3.710018,3.734796,3.761694,3.795161,3.82685,3.850145,3.873374,3.894394,3.914308,3.936073,3.957996,3.981719,4.008544,3.660317,3.674259,3.691281,3.709117,3.729072,3.750711,3.774905,3.799438,3.825048,3.850967,3.875249,3.89716,3.918833,3.939433,3.961247,3.984022,4.009155
22,3.642899,3.657619,3.672424,3.69011,3.709693,3.734506,3.76145,3.794954,3.826645,3.8499,3.873171,3.894028,3.914265,3.93591,3.95779,3.981515,4.008343,3.659377,3.673321,3.690342,3.708217,3.728255,3.74969,3.774211,3.798786,3.824357,3.850273,3.87443,3.896506,3.918016,3.938493,3.960309,3.98304,4.007931
24,3.642693,3.657457,3.672096,3.689826,3.709405,3.734178,3.761248,3.794667,3.826438,3.849696,3.872967,3.893825,3.913857,3.935704,3.957587,3.981393,4.008139,3.658436,3.672383,3.689445,3.707196,3.727394,3.748957,3.773353,3.798093,3.823746,3.849661,3.873775,3.895691,3.917198,3.937718,3.959248,3.981976,4.00707
26,3.642406,3.657131,3.67181,3.68958,3.709203,3.733893,3.761002,3.794341,3.826235,3.849533,3.872763,3.893784,3.913654,3.935501,3.957386,3.981312,4.007936,3.657616,3.671483,3.688464,3.706459,3.726616,3.748263,3.772701,3.79736,3.823135,3.84905,3.873162,3.89508,3.916381,3.936902,3.95843,3.981159,4.006091
28,3.642282,3.657011,3.671605,3.689374,3.708997,3.73369,3.760674,3.794137,3.826031,3.849492,3.872558,3.893581,3.913451,3.935337,3.957345,3.981104,4.007729,3.656922,3.670544,3.687608,3.705643,3.725801,3.747651,3.772046,3.79683,3.822359,3.848438,3.87259,3.894345,3.915765,3.936165,3.957734,3.98034,4.00507
30,3.642157,3.656888,3.671481,3.689212,3.708875,3.733484,3.760511,3.793932,3.825952,3.849286,3.872435,3.893373,3.913368,3.935173,3.957101,3.9809,4.007564,3.656105,3.669765,3.686792,3.704785,3.725104,3.746836,3.771432,3.796135,3.82191,3.847826,3.871979,3.893775,3.915148,3.935551,3.956998,3.979318,4.004295
32,3.641993,3.656685,3.671277,3.68897,3.70863,3.733282,3.760226,3.79377,3.825829,3.849083,3.872356,3.893288,3.913243,3.93509,3.956979,3.980695,4.007523,3.655326,3.669112,3.685974,3.704009,3.724452,3.746182,3.770819,3.795523,3.821298,3.847418,3.871366,3.893245,3.914534,3.934859,3.956181,3.978703,4.003602
34,3.641788,3.656685,3.671113,3.688846,3.708467,3.733074,3.760019,3.793524,3.825421,3.849082,3.872194,3.893166,3.91304,3.934886,3.956773,3.980492,4.007321,3.654672,3.668211,3.685156,3.703317,3.723717,3.745613,3.770285,3.795072,3.820848,3.846886,3.870954,3.892631,3.913878,3.934206,3.955566,3.977885,4.002825
36,3.641584,3.656483,3.67099,3.688762,3.708345,3.732869,3.759814,3.793443,3.825218,3.848878,3.872114,3.892965,3.91304,3.934723,3.956691,3.980489,4.007118,3.654058,3.667598,3.684338,3.7025,3.723101,3.745001,3.769631,3.794538,3.820359,3.846437,3.870504,3.892221,3.913306,3.933515,3.954873,3.977274,4.002006
38,3.641584,3.656277,3.670785,3.688557,3.708139,3.732666,3.75961,3.793319,3.825218,3.848874,3.871949,3.892967,3.912834,3.934681,3.956568,3.980283,4.006951,3.653486,3.666987,3.683688,3.701888,3.722489,3.744389,3.769141,3.79409,3.819868,3.845987,3.870016,3.891811,3.912893,3.932942,3.954341,3.976661,4.001353
40,3.641378,3.656113,3.670621,3.688353,3.707773,3.732462,3.759406,3.793117,3.825055,3.848673,3.871949,3.892802,3.912712,3.934476,3.956364,3.980283,4.00687,3.653037,3.666376,3.682912,3.701071,3.721838,3.743775,3.76873,3.793639,3.81946,3.84558,3.869688,3.891197,3.912361,3.932494,3.953728,3.975926,4.000783
42,3.641295,3.65591,3.670579,3.688149,3.707569,3.732259,3.759201,3.79291,3.825014,3.848551,3.871743,3.892762,3.912631,3.934354,3.956163,3.980078,4.006704,3.652258,3.665764,3.682299,3.700539,3.721309,3.743284,3.768159,3.793191,3.81901,3.845172,3.86932,3.890786,3.911869,3.931884,3.952991,3.975396,4.000129
44,3.641172,3.655871,3.670374,3.687943,3.707527,3.732055,3.758997,3.792706,3.824811,3.848346,3.871741,3.892597,3.912425,3.934271,3.95604,3.979873,4.006501,3.651809,3.665111,3.681683,3.699888,3.720697,3.742756,3.76775,3.792657,3.818644,3.844763,3.868911,3.890376,3.91146,3.931475,3.952501,3.974824,3.999558
46,3.641131,3.655665,3.67017,3.687822,3.707362,3.732016,3.758834,3.792499,3.82473,3.848264,3.871577,3.892556,3.912426,3.934069,3.955959,3.979792,4.006502,3.651361,3.664538,3.681072,3.699395,3.720083,3.742308,3.767342,3.792251,3.818317,3.844517,3.868502,3.890049,3.911092,3.931071,3.952092,3.974252,3.998906
48,3.640966,3.655501,3.670088,3.687739,3.707161,3.731854,3.75871,3.792335,3.82461,3.848058,3.871494,3.89235,3.912263,3.934067,3.955753,3.979671,4.006297,3.65087,3.664131,3.680459,3.698742,3.719635,3.741736,3.766728,3.791843,3.818031,3.84415,3.868095,3.889721,3.910642,3.930665,3.951604,3.973805,3.998293
50,3.640926,3.655458,3.669968,3.687534,3.707079,3.731649,3.758587,3.792255,3.824571,3.848055,3.871332,3.89235,3.912218,3.933864,3.955753,3.979464,4.006173,3.650377,3.663519,3.679969,3.698006,3.719065,3.741328,3.76632,3.791436,3.81762,3.843742,3.867891,3.889354,3.910235,3.930135,3.951073,3.973315,3.997723
52,3.64076,3.655257,3.669885,3.68733,3.706955,3.731446,3.758385,3.792094,3.824408,3.847932,3.871207,3.892146,3.912098,3.933861,3.955589,3.979464,4.006089,3.649969,3.663112,3.679439,3.697478,3.718655,3.740999,3.765994,3.79123,3.81721,3.843537,3.867564,3.888945,3.909826,3.929727,3.950664,3.972783,3.997314
54,3.640677,3.655255,3.669762,3.687329,3.706752,3.731364,3.758179,3.791928,3.824326,3.847849,3.871125,3.892144,3.912013,3.933863,3.955508,3.979178,4.005964,3.649559,3.662701,3.67895,3.696989,3.718126,3.740428,3.765543,3.790821,3.816801,3.843167,3.867278,3.888737,3.90954,3.929399,3.950258,3.972375,3.996907
56,3.640553,3.655052,3.6696,3.687125,3.706751,3.73124,3.758179,3.791845,3.824203,3.847769,3.871006,3.892102,3.911891,3.93366,3.955385,3.979056,4.005883,3.649152,3.662128,3.678255,3.69642,3.717429,3.739938,3.765295,3.790493,3.816595,3.842919,3.867033,3.888368,3.909214,3.929031,3.94985,3.971966,3.996335
